file_id;child_age;target_word;original_target_word;guesser_type;speaker;original_text;auto_translation;manual_translation;missing_transcript;useful_context;is_dubious;is_relevant;validity_check;agreement;initiate_repair;error_type
ID_2;7;cactus;Des cactus;child;parent;Très rarement.;Very rarely.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Genre.;Gender.;Typically;;;1.0;;;;;
ID_2;7;cactus;Des cactus;child;parent;Des fois je crois que ça fleurit peut-être une fois par an ou peut-être même pas tous les ans.;Sometimes I think it blooms maybe once a year or maybe not even every year.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que ça fait des légumes ?;Does it make vegetables?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;cactus;Des cactus;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Je crois que tu peux en manger, par exemple au Mexique tu peux en manger, mais ici t'en manges pas.;I think you can eat it, for example in Mexico you can eat it, but here you don't eat it.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que ça tombe ?;Does it fall?;;;;;1.0;1.0;1.0;0.0;1,3
ID_2;7;cactus;Des cactus;child;parent;Ça tombe ?;It falls ?;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Je veux dire, est-ce que c'est une plante qui retombe comme ça, là ?;I mean, is that a plant that hangs over like that?;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Ou est-ce que... Non, ça grimpe comme ça, ça monte.;Or is it... No, it goes up like that, it goes up.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Ça pousse vers le haut, quoi.;It pushes upwards.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;T'as un truc comme ça, et après ça tombe ?;You have something like that, and then it falls?;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Non.;No.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;T'as un truc comme ça, et après ça fait des fois un peu comme ça.;You have something like that, and then sometimes it's a bit like that.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;child;Comme ça, et après ça fait ça ?;Like that, and then it does this?;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Bon, en tout cas, ça pousse tout droit, quoi.;Well, in any case, it grows straight on.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;child;Ah, ok !;Ah OK !;;;;;;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est un champignon ?;Is it a mushroom?;;;;;1.0;1.0;0.0;1.0;1,4
ID_2;7;cactus;Des cactus;child;parent;Ah non, un champignon, c'est pas une plante, en vrai.;Oh no, a mushroom is not a plant, really.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est du chou ?;Is it cabbage?;;;;;1.0;1.0;0.0;1.0;1,4
ID_2;7;cactus;Des cactus;child;parent;Non, ça se mange pas.;No, you can't eat it.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Je te dis, ça se mange dans certains pays, mais... Tu peux essayer.;I tell you, it's eaten in some countries, but... You can try.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est vert ?;Is it green?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;cactus;Des cactus;child;parent;Ouais, c'est vert.;Yeah, it's green.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est... Je sais pas.;Is it... I don't know.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est un peu dur ?;Is it a bit hard?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;cactus;Des cactus;child;parent;Oui, sauf quand ça pourrit, ça devient tout mou.;Yes, except when it rots, it becomes very soft.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;C'est dur et surtout ça a une caractéristique spéciale.;It's hard and above all it has a special characteristic.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que ça sent bon ?;Does it smell good?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;cactus;Des cactus;child;parent;Non, pas particulièrement.;No, not particularly.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est dur ?;Is it hard?;;;;;1.0;1.0;0.0;0.0;1,4
ID_2;7;cactus;Des cactus;child;parent;Oui.;Yes.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que ça... Je sais pas.;Is that... I don't know.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Je sais pas, demande si on en a ou est-ce que ça pousse, je sais pas moi.;I don't know, ask if we have any or does it grow, I don't know.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce qu'on en a ? Est-ce qu'on en a ?;Do we have any? Do we have any?;;;;;1.0;1.0;1.0;0.0;2
ID_2;7;cactus;Des cactus;child;parent;On en a un tout... Dans une des jardinières, il y en a des tout petits.;We have a whole one... In one of the planters, there are some very small ones.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Et puis je crois qu'au fond du jardin, j'en avais mis un.;And then I think that at the bottom of the garden, I put one.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Mais qu'on voit pas.;But we can't see.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est un palmier ?;Is it a palm tree?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;cactus;Des cactus;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;De tout petits comme ça.;Little ones like that.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Et toi, t'en as eu, mais qui sont morts, je crois.;And you had some, but they died, I think.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;child;Les orchidées.;Orchids.;;;;;1.0;1.0;0.0;1.0;1,4
ID_2;7;cactus;Des cactus;child;parent;Mais non.;But no.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;C'est pas petit comme ça.;It's not that small.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Et sinon, ça pousse pas ici, normalement.;And otherwise, it doesn't normally grow here.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Ça pousse plutôt dans les endroits qui sont désertiques.;It mostly grows in places that are desert.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Si ça peut t'aider.;If that helps you.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Ça... ça a vraiment pas beaucoup besoin d'eau.;It... it really doesn't need much water.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Des cactus !;Cacti!;;;;;1.0;1.0;1.0;0.0;1,6
ID_2;7;cactus;Des cactus;child;parent;Oui !;Yes !;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;A toi.;Yours.;;;;;;;;;
ID_2;7;A garden;un jardin;parent;child;Euh… C'est bon.;Um... It's okay.;;;;;;;;;
ID_2;7;A garden;un jardin;parent;parent;Alors, est-ce que c'est vivant ?;So, is it alive?;So, is it a living thing?;;;1.0;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est un objet ?;Is it an object?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est...;Is it...;;;;;;;;;
ID_2;7;A garden;un jardin;parent;child;Tu vas pas trouver…;You're not going to find...;;;;;;;;;
ID_2;7;A garden;un jardin;parent;parent;Je vais pas trouver…;I won't find...;;;;;;;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est quelque chose qu'on peut prendre ?;Is this something we can take?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est quelque chose qu'on peut toucher ?;Is this something we can touch?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Oui ?;Yes ?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est quelque chose qu'on voit tous les jours ?;Is this something we see every day?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est à l'intérieur ?;Is it inside?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;À l'extérieur ?;Outside ?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Il y en a dans le jardin ?;Are there any in the garden?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Mais c'est pas vivant.;But it's not alive.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Il y en a dans la rue ?;Are there any in the street?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Ah bon ?;Ah good ?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Il y en a dans tous les jardins en général ?;Are there some in all gardens in general?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Ok.;OK.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Il y en a dans tous les jardins.;There are some in every garden.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce qu'on marche dessus ?;Are we walking on it?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Euh non.;Uh no.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce qu'on peut les... T'as dit qu'on pouvait pas les prendre.;Can we... You said we couldn't take them.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Ok.;OK.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est utile à quelque chose ?;Is it useful for anything?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Non ?;No ?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;C'est fait pour faire joli ?;Is it made to look pretty?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Oui;Yes;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Ah, c'est décoratif.;Ah, it's decorative.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Ouais non c'est pas vrai, c'est pas fait pour faire joli;Yeah no it's not true, it's not made to look pretty;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;C'est pas fait pour faire joli ?;Isn't it meant to look pretty?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que là t'en vois quand tu regardes dehors ?;Do you see any there when you look outside?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Oui;Yes;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est une matière très dure ?;Is it a very hard material?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;C'est mou ?;It's soft ?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non plus.;Neither.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;C'est ni dur ni mou ?;Is it neither hard nor soft?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;À des endroits, si c'est un peu dur.;In places, if a little hard.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;OK;OK;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;À des endroits c'est dur, à des endroits c'est mou, ça dépend.;In places it's hard, in places it's soft, it depends.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;child;La terre ?;Earth ?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;À des endroits c'est dur.;In places it's hard.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est fait en... Est-ce que c'est fait en bois ?;Is it made of... Is it made of wood?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Tu peux me donner un indice, me dire faut que tu demandes ça et du coup…;You can give me a clue, tell me you have to ask that and so...;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;T'as dit quoi ?;What did you say ?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Tu peux me donner un indice ?;Can you give me a clue?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est fait en bois ?;Is it made of wood?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est fabriqué par les humains ?;Is it made by humans?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Oui;Yes;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est... Quoi ?;Is this... What?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est fait pour s'asseoir ?;Is it made for sitting?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Pour se tenir debout ?;To stand up?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Pour s'allonger ?;To lie down?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Pour regarder ?;To watch ?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que ça nous sert à quelque chose particulièrement ?;Does it serve us any particular purpose?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est fait pour clôturer ?;Is this meant for closure?;;;;1.0;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non;No;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Donne ta langue au chat.;Give your tongue to the cat.;;;;1.0;;;;;
ID_2;7;A garden;un jardin;parent;parent;T'as vraiment envie que je donne ma langue au chat ?;Do you really want me to give my tongue to the cat?;;;;1.0;;;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est blanc ?;Is it white?;;;;;;;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que ça a une couleur particulière ?;Does it have a particular color?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Est-ce que c'est vert ?;Is it green?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Oui… Non.;Yes No.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;À des endroits c'est vert, à des endroits c'est pas vert.;In places it's green, in places it's not green.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Ok, marron ?;Ok, brown?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Oui, à des endroits.;Yes, in places.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Noir ?;Black ?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Bon, bah... À des endroits c'est vert, à des endroits c'est marron, à des endroits c'est blanc, non c'est pas blanc.;Well, well... In places it's green, in places it's brown, in places it's white, no it's not white.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;À des endroits c'est gris.;In places it's gray.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Euh... ouais.;Well yes.;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;parent;Des dalles ?;Slabs?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Des portes ?;Doors ?;;;;;1.0;;;;
ID_2;7;A garden;un jardin;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Euh... Bah franchement je crois que je donne ma langue au chat;Uh... Well honestly I think I'm giving my tongue to the cat;;;;1.0;;;;;
ID_2;7;A garden;un jardin;parent;child;C'était un jardin.;It was a garden.;;;;;1.0;1.0;;;
ID_2;7;A garden;un jardin;parent;parent;Ah !;Ah!;;;;;;;;;
ID_2;7;A garden;un jardin;parent;parent;En fait, t'as...;In fact, you have...;;;;;;;;;
ID_2;7;A garden;un jardin;parent;child;T'as dit est-ce que c'est dans le jardin ?;Did you say is it in the garden?;;;;;;;;;
ID_2;7;A garden;un jardin;parent;child;Mais oui parce que c'est un jardin !;But yes because it’s a garden!;;;;;;;;;
ID_2;7;A mammoth;un mammouth;child;parent;Bon, est-ce que... Il faut qu'on en fasse un dernier pour qu'on soit à égalité de mots ou pas ?;Well, do we... Do we have to do one last one so that we're on equal terms or not?;;;;;;;;;
ID_2;7;A mammoth;un mammouth;child;parent;Parce que c'est lui qui a commencé.;Because he started it.;;;;;;;;;
ID_2;7;A mammoth;un mammouth;child;parent;Oui, alors…;Yes so…;;;;;;;;;
ID_2;7;A mammoth;un mammouth;child;(INV);Oui, parce qu'effectivement à la fin il faut qu'on décide qui a gagné.;Yes, because in the end we have to decide who won.;;;;;;;;;
ID_2;7;A mammoth;un mammouth;child;parent;Eh oui.;Eh yes.;;;;;;;;;
ID_2;7;A mammoth;un mammouth;child;parent;Bon, allez j'en fais un.;Okay, come on, I'll make one.;;;;;;;;;
ID_2;7;A mammoth;un mammouth;child;parent;Allez j'en fais un, c'est bon.;Come on, I'll make one, it's good.;;;;;;;;;
ID_2;7;A mammoth;un mammouth;child;child;Est-ce que c'est vivant ?;Is it alive?;;;;1.0;1.0;;;;
ID_2;7;A mammoth;un mammouth;child;parent;C'était vivant.;It was alive.;;;;;1.0;;;;
ID_2;7;A mammoth;un mammouth;child;child;OK.;OK.;;;;;1.0;;;;
ID_2;7;A mammoth;un mammouth;child;child;Est-ce que ça a vécu dans l'eau ?;Did it live in water?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;A mammoth;un mammouth;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;A mammoth;un mammouth;child;child;Est-ce que c'est un mammifère ?;Is it a mammal?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;A mammoth;un mammouth;child;parent;Oui.;Yes.;;;;;1.0;;;;
ID_2;7;A mammoth;un mammouth;child;child;Est-ce que c'est un tigre à dents de sabre ?;Is it a saber-toothed tiger?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;A mammoth;un mammouth;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;A mammoth;un mammouth;child;child;Est-ce que ça a des défenses ?;Does it have defenses?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;A mammoth;un mammouth;child;parent;Oui.;Yes.;;;;;1.0;;;;
ID_2;7;A mammoth;un mammouth;child;child;C'est un mammouth.;It's a mammoth.;;;;;1.0;1.0;1.0;0.0;1,6
ID_2;7;A mammoth;un mammouth;child;parent;Oui.;Yes.;;;;;1.0;;;;
ID_2;7;;;;parent;OK.;OK.;;;;;;;;;
ID_2;7;;;;parent;Bon.;Good.;;;;;;;;;
ID_2;7;;;;child;J'ai gagné.;I won.;;;;;;;;;
ID_2;7;;;;parent;Ouais, t'as gagné du coup.;Yeah, you win.;;;;;;;;;
ID_2;7;;;;child;Allez, c'est bon.;Come on, it's okay.;;;;;;;;;
ID_2;7;;;;child;Il faut arrêter.;It has to stop.;;;;;;;;;
ID_2;7;;;;(INV);Arrêter ça.;Stop this.;;;;;;;;;
ID_2;7;;;;child;Je croyais qu'il fallait que tu fasses prendre un stop.;I thought you had to get a stop sign.;;;;;;;;;
